Rank;PrimaryOutcomeMeasure;PrimaryOutcomeTimeFrame;OverallStatus;LastKnownStatus;LastUpdatePostDate
950;Part A: Number of Participants With Treatment-Emergent Adverse Events (TEAEs)|Part A: Number of Participants With Grade 3 or 4 (Greater Than [>] 20 Percent [%] of Total) in Laboratory Parameters Based on National Cancer Institute Common Terminology Criteria for Adverse Events Version 4.0 (NCI-CTCAE v4.0)|Part A: Number of Participants With Clinically Relevant Findings in Vital Signs|Part A: Number of Participants With Clinically Significant Abnormalities in 12-Lead Electrocardiogram (ECGs)|Part A: Maximum Tolerated Dose (MTD) of M4344 Administered Twice Weekly (BIW)|Part A2: Number of Participants With Treatment-Emergent Adverse Events (TEAEs)|Part A2: Number of Participants With Grade 3 or 4 (Greater Than [>] 20 Percent [%] of Total) in Laboratory Parameters Based on National Cancer Institute Common Terminology Criteria for Adverse Events Version 5.0 (NCI-CTCAE v5.0)|Part A2: Number of Participants With Clinically Relevant Findings in Vital Signs|Part A2: Number of Participants With Clinically Significant Abnormalities in 12-Lead Electrocardiogram (ECGs)|Part A2: Maximum Tolerated Dose (MTD) of M4344 Administered With a Dose Dense Schedule|Part B1: Number of Participants With Treatment-Emergent Adverse Events (TEAEs)|Part B1: Number of Participants With Grade 3 or 4 (Greater Than [>] 20 Percent [%] of Total) in Laboratory Parameters Based on National Cancer Institute Common Terminology Criteria for Adverse Events Version 4.0 (NCI-CTCAE v4.0)|Part B1: Number of Participants With Clinically Relevant Findings in Vital Signs|Part B1: Number of Participants With Clinically Significant Abnormalities in 12-Lead Electrocardiogram (ECGs)|Part B1: Maximum Tolerated Dose (MTD) of M4344 (Monotherapy) Administered in Combination With Carboplatin|Part C: Number of Participants With Treatment-Emergent Adverse Events (TEAEs) and Treatment Related AEs According to National Cancer Institute-Common Terminology Criteria for Adverse Events (NCI-CTCAE) Version 5.0|Part C: Number of Participants With Grade 3 or 4 (Greater Than [>] 20 Percent [%] of Total) in Laboratory Parameters Based on National Cancer Institute Common Terminology Criteria for Adverse Events Version 5.0 (NCI-CTCAE v5.0)|Part C: Number of Participants With Clinically Relevant Findings in Vital Signs|Part C: Number of Participants With Clinically Significant Abnormalities in 12-Lead Electrocardiogram (ECGs)|Part C: Percentage of Participants With Objective Response (OR) According to Response Evaluation Criteria In Solid Tumors Version 1.1 (RECIST v1.1) as Assessed by the Investigator;up to safety follow-up visit (Week 124.9)|up to safety follow-up visit (Week 124.9)|up to safety follow-up visit (Week 124.9)|up to safety follow-up visit (Week 124.9)|up to Cycle 1 (each cycle is of 21 days)|up to safety follow-up visit (Week 39)|up to safety follow-up visit (Week 39)|up to safety follow-up visit (Week 39)|up to safety follow-up visit (Week 39)|up to Cycle 1 (each cycle is of 21 days)|up to Safety follow-up (Week 92.3)|up to Safety follow-up (Week 92.3)|up to Safety follow-up (Week 92.3)|up to Safety follow-up (Week 92.3)|up to Cycle 1 (each cycle is of 21 days)|up to Safety follow-up (Week 31.1)|up to Safety follow-up (Week 31.1)|up to Safety follow-up (Week 31.1)|up to Safety follow-up (Week 31.1)|Time from first dose of study treatment up to 6.4 years;Completed,;March 16, 2023
951;Frequency of dose limiting toxicities of tegavivint|Frequency of adverse events attributable to tegavivint|Area under the drug concentration curve of tegavivint;Up to 28 days|Up to 60 months|Up to 2 days;Recruiting,;March 10, 2023
952;Maximum tolerated dose (MTD);4 weeks;Completed,;September 19, 2019
953;Phase 1 Maximum Tolerated Dose|Phase 1 Dosing Schedule|Phase 2 Anti-neoplastic Activity;28 days|28 days|16 weeks;Not yet recruiting,;February 21, 2023
954;Safety measurements|Safety Measurements|Anti-tumor activity;28 days|time on trial, average of 6 months|Through study completion up to 24 months;Recruiting,;June 30, 2022
955;Standardized uptake value (SUV)|standardized uptake value ratio (SUVR)|Radiation dose;Day 0-7|Day 0-7|Day 0-7;Not yet recruiting,;April 12, 2021
956;Overall response rate assessed per Response Evaluation Criteria in Solid Tumors (RECIST) version 1.1;Up to 52 weeks;Withdrawn,;February 18, 2022
957;accuracy of algorithm|A quantitative study on usability;This clinical trial is conducted in one day, and the Survey is conducted after completing the test using data from 99 pediatric patients.|This clinical trial is conducted in one day, and the Survey is conducted after completing the test using data from 99 pediatric patients.;Completed,;September 13, 2021
958;Frequency of adverse events (AEs) and serious adverse events (SAEs)|Maximum Tolerated dose of ZV0203;From the day of ICF sign to 30 days after the day of the last treatment|21 days after first treatment;Enrolling by invitation,;June 21, 2022
959;Estimate the maximum tolerated dose (MTD) of imetelstat given as a 2-hour IV infusion on D1 and D8 every 21 days.|Define the toxicities and characterize pharmacokinetics,;Withdrawn,;November 21, 2012
960;Dose limiting toxicity rate during cycle 1 of treatment with oral ONC201;Day 21;Completed,;May 22, 2019
961;Maximum tolerated dose (MTD) of vatalanib and everolimus|Safety and tolerability|Safety and tolerability at the MTD in patients with metastatic renal cell carcinoma (RCC);Day 1 - 28|Duration of study treatment|Duration of study treatment;Completed,;March 3, 2016
962;Percentage of Participants Experiencing Adverse Events According to the National Cancer Institute (NCI) Common Terminology Criteria for Adverse Events (CTCAE) Version 5.0|Percentage of Participants Experiencing Laboratory Abnormalities According to the NCI CTCAE Version 5.0|Objective response rate (ORR) (Phase 2 Cohorts 1a, 1b, and 1c);First dose date up to 3 years|First dose date up to 3 years|Up to 6 months;Recruiting,;March 2, 2023
963;Level of p-Chk1 and phospho-histone 2AX (p-H2AX) and possibly downstream pathway markers in hair follicles from skin biopsies of patients treated with gemcitabine hydrochloride or irinotecan hydrochloride for advanced solid tumors,;Completed,;April 8, 2013
964;Maximum tolerated dose (MTD) of RO4929097 determined according to dose-limiting toxicities (DLTs) graded using Common Terminology Criteria for Adverse Events version 4.0 (CTCAE v4.0)|MTD of RO4929097 administered with dexamethasone determined according to DLTs graded using CTCAE v4.0;28 days|28 days;Terminated,;November 5, 2014
965;immune-related objective response rate;"every 2 cycles (3 weeks cycles); that is before every third dose of pembrolizumab";Active, not recruiting,;November 21, 2022
966;Number of participants with adverse events|To determine the dose limiting toxicity (DLT)|To determine the maximum tolerated dose(MTD)|To determine the recommended dose of phase II|Objective response rate as determined by the Invertigator using RECIST V1.1;From the day of first dose to 21 days after last dose|In the dose escalation part, from the day of first dose to 21 days after last dose|In the dose escalation part, from the day of first dose to 21 days after last dose|In the dose escalation part, from the day of first dose to 21 days after last dose|In the dose escalation part, from the day of first dose to 21 days after last dose;Recruiting,;November 29, 2022
967;safety endpoint|Overall Response Rate|Proportion of the number of cases that has produced tumor-specific antigen-specific T cells in peripheral blood.;one year|one year|one year;Unknown status;Not yet recruiting;August 14, 2017
968;Safety and Tolerability of intravenous ALN-VSP02;up to 16 weeks (4 cycles);Completed,;August 24, 2011
969;Dose limiting toxicities(DLT)|Maximum Tolerated Dose;12 months|12 months;Recruiting,;December 29, 2022
970;Part 1-MTD|Part 2-RECIST|Part 2-RANO|Part 3 - RECIST;12 months|12 months|12 months|12 months;Completed,;July 22, 2021
971;Number of participants with treatment-emergent adverse events (TEAEs) including treatment-emergent serious adverse events (TESAEs) and their severity|Number of participants experiencing dose-limiting toxicities (DLTs) at each dose level in the dose escalation part of the study|Recommended Phase 2 dose (RP2D) of BAY2965501|Maximum concentration (Cmax) of the respective dosing interval of BAY2965501 after single dose|Area under the curve [AUC (0 - 24)] for once daily (QD) dosing of BAY2965501 after single dose in Cycle 1|Area under the curve [AUC(0-12)] for 2 times daily (BID) dosing after single dose in Cycle 1 (if applicable))|Maximum concentration (Cmax,md) of the respective dosing interval of BAY2965501 after multiple dose|Area under the curve [AUC(0-24)md] for QD dosing of BAY2965501 after multiple dose|Area under the curve [AUC(0-12)md] for BID dosing of BAY2965501 after multiple dose (if applicable);Up to 90 days after the last administration of study treatment|From first dose of study treatment to the end of Cycle 1 (each cycle is 21 days)|Up to 90 days after the last administration of study treatment|From pre-dose up to 24 hours after administration on Cycle 1 Day 1 (each cycle is 21 days)|From pre-dose up to 24 hours after administration on Cycle 1 Day 1 (each cycle is 21 days)|From pre-dose up to 24 hours after administration on Cycle 1 Day 1 (each cycle is 21 days)|From pre-dose up to 24 hours after administration on Cycle 1 Day 15 (each cycle is 21 days)|From pre-dose up to 24 hours after administration on Cycle 1 Day 15 (each cycle is 21 days)|From pre-dose up to 24 hours after administration on Cycle 1 Day 15 (each cycle is 21 days);Recruiting,;March 20, 2023
972;Maximum Tolerated Dose (MTD) of Lipotecan|Number of Participants With Adverse Events|Maximum Observed Dose-normalized Plasma Concentration (Cmax) of S,R-TLC388|Maximum Observed Dose-normalized Plasma Concentration (Cmax) of S,S-TLC388|Maximum Observed Dose-normalized Plasma Concentration (Cmax) of Topotecan|Maximum Observed Dose-normalized Plasma Concentration (Cmax) of TLC-U1|Maximum Observed Dose-normalized Plasma Concentration (Cmax) of TLC-U2|Time to Reach Maximum Observed Plasma Concentration (Tmax) of S,R-TLC388|Time to Reach Maximum Observed Plasma Concentration (Tmax) of S,S-TLC388|Time to Reach Maximum Observed Plasma Concentration (Tmax) of Topotecan|Time to Reach Maximum Observed Plasma Concentration (Tmax) of TLC-U1|Time to Reach Maximum Observed Plasma Concentration (Tmax) of TLC-U2|Dose-normalized Area Under the Curve From Time Zero to Last Quantifiable Concentration [AUC (0-t)] of S,R-TLC388|Dose-normalized Area Under the Curve From Time Zero to Last Quantifiable Concentration [AUC (0-t)] of S,S-TLC388|Dose-normalized Area Under the Curve From Time Zero to Last Quantifiable Concentration [AUC (0-t)] of Topotecan|Dose-normalized Area Under the Curve From Time Zero to Last Quantifiable Concentration [AUC (0-t)] of TLC-U1|Dose-normalized Area Under the Curve From Time Zero to Last Quantifiable Concentration [AUC (0-t)] of TLC-U2|Plasma Decay Half-Life (t1/2) of S,R-TLC388|Plasma Decay Half-Life (t1/2) of S,S-TLC388|Plasma Decay Half-Life (t1/2) of Topotecan|Plasma Decay Half-Life (t1/2) of TLC-U1|Plasma Decay Half-Life (t1/2) of TLC-U2;First treatment to toxicity up to 42 days|an average of 6 months|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1h, 1h30m, 2h, 4h, 8h|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose|0, 15m, 29m, 33m, 40m, 50m, 1 h, 1h 30m, 2h, 4h, 8h post-dose;Completed,;November 18, 2019
973;To evaluate the safety.|recommended Phase II dose (RP2D) of LAE005 and afuresertib and nab-paclitaxel as a combination treatment in patients with advanced solid tumours (including mTNBC)|To evaluate the tolerability.|To determine the maximum tolerated dose (MTD);1year|1year|1year|1year;Recruiting,;May 25, 2022
974;DLT's and MTD Safety and Toxicity profile;During Cycle 1, treatment period, End of Study and Follow-Up, approximately up to 2 years;Terminated,;November 14, 2019
975;Incidence of Dose Limiting Toxicities (DLTs)|Number of Participants with Adverse Events (AEs)|Number of Participants with Serious Adverse Events (SAEs)|Number of Participants with laboratory value abnormalities and/or adverse events (AEs)|Number of Participants with electrocardiogram (ECG) abnormalities and/or adverse events (AEs)|Number of Participants with vital sign abnormalities and/or adverse events (AEs)|Number of Participants with physical exam abnormalities and/or adverse events|Number of Participants with Eastern Cooperative Oncology Group (ECOG) performance status;Up to 21 Days|Up to 48 months|Up to 48 months|Up to 48 months|Up to 48 months|Up to 48 months|Up to 48 months|Up to 48 months;Recruiting,;March 24, 2023
976;Maximum Tolerated Dose(MTD)|Overall Response Rate (ORR) in stage 2;At the end of Cycle 1 (each cycle is 28 days)|up to approximately 2 years;Not yet recruiting,;November 8, 2022
977;Frequency and characteristics of Dose limiting toxicities at each dose level;2 years;Terminated,;December 21, 2020
978;Dose limiting toxicity (DLT) of PEOX-based polymer encapsulated paclitaxel FID-007 (FID-007)|Incidence of adverse events;After first cycle (28 days)|Up to 2 years;Recruiting,;December 9, 2022
979;Pharmacokinetics of Olaparib (Cmax and tmax)|Pharmacokinetics of Olaparib (AUC0-t)|Pharmacokinetics of Olaparib (AUC)|Pharmacokinetics of Olaparib Pharmacokinetics of Olaparib (CL/F, Vz/F, λz and t½);Blood samples will be collected in each of the 3 treatment periods in Part A at these time points: pre-dose, 0.25, 0.5, 1, 1.5, 2, 3, 4, 6, 8, 12, 24, 48, and 72hours post dose|Blood samples will be collected in each of the 3 treatment periods in Part A at these time points: pre-dose, 0.25, 0.5, 1, 1.5, 2, 3, 4, 6, 8, 12, 24, 48, and 72hours post dose.|Blood samples will be collected in each of the 3 treatment periods in Part A at these time points: pre-dose, 0.25, 0.5, 1, 1.5, 2, 3, 4, 6, 8, 12, 24, 48, and 72hours post dose|Blood samples will be collected in each of the 3 treatment periods in Part A at these time points: pre-dose, 0.25, 0.5, 1, 1.5, 2, 3, 4, 6, 8, 12, 24, 48, and 72hours post dose.;Completed,;August 28, 2017
980;Phase 1a: Dose Limiting Toxicities (DLT)|Phase 1b: Objective Response Rate (ORR);From data of initial dose until up to 21 days for treatment|Up to 2 years;Recruiting,;May 16, 2022
981;Part 1: Maximum tolerated dose (MTD) of RX108|Part 2: Incidence of adverse events (AEs) and serious adverse events (SAEs).;Day 1 to 30|Day 1 to 30 days post last dose;Recruiting,;April 13, 2022
982;Maximum tolerated dose (MTD) (for Part 1a)|Recommended phase 2 dose (RP2D）(for Part 1a)|Overall Response Rate (ORR) (for Part 1b);Up to 3 weeks|Up to 3 weeks|Up to 2-3 years;Not yet recruiting,;March 16, 2023
983;Determination of MTAP status in tumors;From initiation of the Pre-Screen study until the Phase 1 study of AG-270 is activated at each study site, up to 9 months;Completed,;March 16, 2020
984;Maximum tolerated dose (MTD) of GTI-2040 and gemcitabine hydrochloride, graded according to the National Cancer Institute Common Toxicity Criteria (NCI CTC) v3.0|Adverse events, graded according to the NCI CTC v3.0;Up to day 28|Up to 2 years;Completed,;January 24, 2013
985;Description of regions of interest (ROI) 89Zr-KN035 by measuring standardized uptake value (SUV) on 89Zr-KN035 PET scans;6 months;Unknown status;Recruiting;December 5, 2018
986;To assess the safety, tolerability, and pharmacokinetic profiles of AMG 479 when used in combination with bevacizumab, sorafenib, panitumumab, erlotinib or gemcitabine in subjects with advanced solid tumors;3 years;Completed,;October 27, 2016
